Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V28,Amount,FraudNominated,Normal
87766,0.045526042,1.247270879,-1.564462206,-1.055962123,1.630754831,-1.823771512,2.323819948,-1.308989708,0.232154397,0.677538284,-0.642075357,0.449091682,0.800464443,-0.02566829,-0.831774761,-1.377488269,-0.549889759,-0.7684124,-0.224483761,-0.031413321,0.48365238,1.900920957,-0.156691529,0.107292393,-1.168186179,-0.012004538,-0.482894175,-0.056286838,-0.056286838,4,0,1
60765,-0.336501775,0.912666492,1.930708188,2.904695168,0.045819197,0.907801056,-0.063631827,0.421495394,-0.916061168,0.874970517,0.806308028,0.017289061,-1.237724849,0.288222152,-0.244402881,-0.418221647,0.394498247,-0.130444419,1.108461779,-0.026684319,-0.122904031,-0.312063504,0.200870911,-0.033004793,-1.16812778,-0.162401869,0.090500107,0.211797329,0.211797329,1,0,1
60765,-0.336501775,0.912666492,1.930708188,2.904695168,0.045819197,0.907801056,-0.063631827,0.421495394,-0.916061168,0.874970517,0.806308028,0.017289061,-1.237724849,0.288222152,-0.244402881,-0.418221647,0.394498247,-0.130444419,1.108461779,-0.026684319,-0.122904031,-0.312063504,0.200870911,-0.033004793,-1.16812778,-0.162401869,0.090500107,0.211797329,0.211797329,1,0,1
89626,-0.231472501,1.040175494,-1.261879615,0.904178783,0.918040579,1.174156281,0.256690906,0.607508486,-0.807121196,-0.486658313,1.354675225,0.569068496,0.422391081,-0.232381599,2.079139604,-1.240731011,1.882181096,0.42452766,1.657087868,0.023582813,0.510204816,1.655248362,-0.099649344,-1.655865449,-1.168045453,0.264583672,0.173639527,0.148201596,0.148201596,70.78,0,1
158193,-0.799136046,0.027760462,0.145046363,-0.160495227,2.071312563,-1.453743065,0.414814549,-0.419141212,0.171359069,-0.686774082,-0.810069298,-0.15740881,0.508198012,-1.223355425,0.98950169,0.454025693,0.03648772,0.302246557,0.504532253,-0.145190227,-0.486406974,-1.145538835,-0.04652909,-0.798946442,-1.167979916,-0.917208465,0.108420642,-0.026395215,-0.026395215,12.79,0,1
45576,-0.16649995,0.687790243,1.067105121,1.796939061,0.559295508,-0.026253839,0.518688472,-0.320863266,-0.088206786,0.517148929,-0.36655806,0.637498363,0.878761361,-0.355829278,0.399674743,-1.603413445,0.632388823,-0.75775155,1.331192808,0.04847136,0.07137301,0.713026399,0.009275007,0.142201536,-1.167976432,-0.355675342,-0.081932184,0.060794298,0.060794298,7.43,0,1
72944,-0.083059181,1.013943431,0.299252248,0.995103036,-0.350544013,-0.448732333,0.257072759,0.231739579,-0.690846839,-0.108101242,-0.961864428,0.06707514,0.759057584,0.524705874,1.474981445,-0.289432299,0.113194291,0.310362002,1.59964326,0.117580038,0.281464418,0.779361792,0.157350883,-0.050222846,-1.167947818,0.471572366,0.114258077,0.186151058,0.186151058,46.4,0,1
26527,-0.170015811,0.364626637,0.905195252,0.721125594,0.226756067,-0.279892434,0.311459601,-0.020942666,0.09122304,-0.163894397,-0.517179459,0.613660544,0.530112816,-0.237197818,-0.020445199,-0.935544852,0.430015754,-0.976609635,0.556574422,-0.122471147,-0.024975876,0.269281905,0.469514309,0.126845997,-1.167911416,0.159073238,0.106719631,0.135753001,0.135753001,1,0,1
140383,0.152870883,-0.443881191,0.491093792,-1.883130636,-0.006171254,-0.49283037,0.392772279,-0.292054661,-0.547976458,0.278062054,-1.120783262,-1.119199776,-0.256610495,-0.562662985,-0.459071317,0.967100237,-0.082322878,-1.136626668,0.369602204,0.218592073,0.352441685,1.031532337,0.209234142,0.737303959,-1.167851524,-0.453701784,0.069483063,0.051293944,0.051293944,69,0,1
69052,-0.344489003,0.649557222,-0.362501813,-1.679743094,2.881735207,3.176477274,0.536538293,0.343317478,0.267843722,0.495542062,-0.150972808,-0.327776801,-0.153232659,-0.233962821,0.537991218,0.569942963,-1.454148686,-0.041193338,-0.359825476,0.151390163,-0.227625566,-0.522726071,0.132688292,0.973834745,-1.167751258,-0.314354007,-0.302680742,-0.151393306,-0.151393306,0.96,0,1
45419,-0.227890771,-0.244358454,0.787384625,0.336585984,-2.307349264,1.669353484,1.652294758,-0.382271033,-0.986232631,0.895697586,1.078152243,0.6047062,0.800902857,-0.535290239,-0.09881134,-1.808241501,-0.102068415,1.632467163,-0.519858694,-0.682510566,-0.132182386,0.850809856,0.297383985,0.051209174,-1.167594354,-0.381971959,0.169275051,-0.216949622,-0.216949622,428,0,1
111920,0.401471199,1.069331243,-0.474938548,0.885797351,0.887775111,-0.362473807,1.002572115,-0.608167824,-0.008257967,0.73136283,1.050802792,-0.267281338,-0.338349089,-0.873355978,1.435280623,-0.752860419,0.680414035,1.637753571,2.657335669,0.417379033,0.277422357,1.412476892,-0.217477003,-0.53682076,-1.167579087,0.083327034,-0.003266759,-0.095011877,-0.095011877,11.01,0,1
164478,-1.591852197,0.089870431,-2.165008803,-0.515062053,1.545194771,-2.032996432,1.474750135,-0.602015223,-0.172059781,0.793856817,0.622870507,0.344519518,-0.780629536,0.822470879,-1.458068985,-0.532466945,-0.571316432,-0.133405267,0.22539673,-1.297765031,0.239278345,1.953799905,0.779008456,0.197425039,-1.167520547,0.557757159,-0.748615323,-0.741817584,-0.741817584,2,0,1
163321,-0.357498093,-0.647044192,0.379208883,-2.786499569,-0.699641982,0.266100608,-0.952186608,0.629107122,-2.126211204,0.715228925,-0.275486978,-0.491359863,0.422386815,-0.177980391,-1.102417583,0.274134521,-0.086358295,0.800472905,0.201630843,-0.322842752,-0.188870884,-0.451161071,0.309687837,0.012653578,-1.167255759,-0.640990791,0.11528291,0.128974496,0.128974496,41.91,0,1
118911,-0.024277371,-0.850301868,0.589133866,-2.524164246,0.184688316,-1.210848828,0.036513359,-0.735983111,-1.532888067,1.706252515,-1.028450367,-0.667834142,1.448426763,-1.17624762,-0.837034737,-0.840513191,0.024594501,-0.16699678,-0.309403135,-0.175798481,-0.159819151,0.577120111,-0.070192433,-0.085025821,-1.167233261,-0.416224445,0.13566241,-0.142566216,-0.142566216,10,0,1
146088,-1.22739717,-1.10134544,-2.168175202,-0.85505394,1.339941932,-1.856978858,-0.061675018,-3.203927322,-1.556376913,0.16699201,-1.669930457,-0.878268534,-1.454861098,1.272169561,-0.907461014,-2.017591334,0.14725794,0.941355748,-1.080594118,-0.386304581,-1.248003674,1.473472968,1.422561401,-0.080298429,-1.167229784,0.708714476,0.464318497,0.183390429,0.183390429,73.15,0,1
133629,-0.502819177,0.179783301,-2.485356523,-0.550052766,-0.091398192,-1.156062997,2.442156297,-0.058312085,-0.787376696,-0.365676982,0.277809211,-0.160033652,-1.860008342,1.620391598,-1.492311506,-0.426160288,-0.239213132,0.152977288,-0.158232745,0.381356723,0.740967085,1.620891272,0.797112101,0.046086467,-1.167229427,0.646601632,0.226518066,0.32470955,0.32470955,342.84,0,1
159896,1.764722,-0.331332367,-0.071401863,1.807034469,-0.617710647,-0.208315338,-0.439555492,0.052011371,-0.677519242,1.270260152,1.023388463,0.522529341,0.287016116,0.144024954,-0.375668894,1.83744065,-1.094765643,-0.335554294,-0.806363114,0.042703911,-0.15253308,-0.776901631,0.481760009,0.107359866,-1.167153887,1.791245263,-0.19077025,-0.052795646,-0.052795646,94.41,0,1
72254,-2.305044637,-1.135740401,1.207061251,1.024157606,-0.610037685,-0.766747885,-1.920161191,1.017211982,-1.393016835,0.474743472,0.633550566,1.239591983,0.973341034,0.36653105,-0.249217833,-1.144220174,0.198167151,2.060509988,-0.173836829,-0.688681397,-0.086880734,-0.026067633,-0.392182467,0.574427161,-1.167000031,-0.511896815,0.251431224,-0.410356688,-0.410356688,32,0,1
44423,-33.01717443,-39.81831012,-1.445970613,10.73965918,28.76267129,-19.99634854,-19.08390729,-1.992886859,5.000711849,4.895646521,2.027217667,3.162414622,1.761576112,-0.113249412,2.984260878,3.462234603,-1.898427958,-1.383824099,1.10005594,-15.8064758,-5.29820955,-1.701734394,-12.5295236,2.057018947,-1.166943911,0.156381264,10.50788435,-4.127442379,-4.127442379,2310,0,1
88060,-1.063266812,1.748954717,-0.702654717,-0.871866711,1.013262529,-0.630749907,1.058810501,-0.535191603,0.412069589,0.007984605,-0.901807585,-0.19760926,0.123656885,-1.300086254,-0.299892107,0.204225251,0.195967904,-0.179784607,-0.075914608,-0.208529939,-0.027124306,-0.600568643,0.158584365,0.372344114,-1.166942739,-0.12192357,-1.211469942,0.241168922,0.241168922,1.79,0,1
76275,-0.936792241,1.526919739,-0.265588569,2.934022344,-0.182297522,-0.266206039,0.074724764,0.621590727,-1.519919369,0.689959878,-1.500635852,-0.616293609,-0.3296767,1.124258129,0.911468329,0.178986982,0.171545148,0.248713317,0.972594421,-0.330624535,0.190330848,0.306598508,-0.01709921,-0.134523862,-1.166910606,0.033416395,-0.141255971,-0.014525762,-0.014525762,60.85,0,1
164191,-1.249292215,0.337817319,-0.723090959,-1.174233692,1.479457426,-1.119225032,0.842070972,0.051831433,-0.130012788,-0.908407739,0.857385508,0.747668533,-0.086504287,-0.790528221,-1.73606287,0.950951722,-0.300827631,0.147655865,-1.024485055,-0.659299553,-0.222507817,-0.297963031,0.824555099,0.65460916,-1.166699268,-0.283851018,-0.198457262,-0.123293805,-0.123293805,1.98,0,1
148289,-0.904330431,-0.767302556,1.107214142,-1.884635414,-0.556155926,-0.946966742,-1.044825797,0.509315278,-0.48685417,-0.381929403,-1.158758472,-0.209084794,0.82666531,-0.551073571,-0.450660593,1.70738492,-0.14125521,-1.029253899,-0.45381903,0.099526741,0.499423202,1.055603559,0.127966701,0.009655499,-1.166657524,-0.513167679,0.154214616,0.060969387,0.060969387,15,0,1
167439,-0.028243089,0.510318626,0.320315674,-1.021054559,0.459644436,-1.066248114,0.895951479,-0.194922455,0.189197829,-0.732992335,-1.364868413,-0.193445685,-0.400653332,0.104922852,-0.643613128,0.268577964,-0.7543016,-0.297808401,-0.728167021,-0.240273291,0.135321169,0.440574535,0.073035398,-0.084847664,-1.166642239,0.267807911,0.178746456,0.247895647,0.247895647,15,0,1
11790,-0.424142275,0.573810927,1.269983409,-0.71087222,-0.209751696,-0.61951452,0.358978384,-0.120665774,1.649967325,-0.827596372,1.774855077,-1.57022375,1.190869304,1.260290096,-2.561771908,-0.106091102,0.399224667,0.091748568,-0.190431193,-0.282248407,0.014325237,0.382676005,0.066120771,0.557020204,-1.166625908,0.66114543,-0.148907384,0.205631932,0.205631932,16.5,0,1
118814,0.394193033,1.241539759,-2.707849933,0.175069274,1.645837137,-1.642474666,2.672318397,-1.00690137,-0.19417583,-0.614676033,1.740047477,-0.37321601,-1.232941941,-2.149388308,-0.463779309,-0.567473302,1.907544301,1.5329176,0.435722323,0.123490674,0.313558543,1.606689309,-0.106370851,-0.17685563,-1.166608043,-0.485576015,0.21514859,-0.01100174,-0.01100174,130.11,0,1
147246,-1.049622727,-1.367135371,-2.820832922,-1.195739458,1.217792198,-1.420864912,0.959675792,0.067808684,-1.70560514,0.600177959,-0.924661301,-0.474717883,-0.892009131,1.374694038,-1.608639601,-1.594174793,-0.42945249,1.879489157,-0.422153088,0.162604549,0.351687928,0.740274431,0.428844473,-1.013121407,-1.166599477,0.700300123,0.317855643,0.103757106,0.103757106,219,0,1
168681,-0.583780577,-1.802080641,-3.620438341,-3.175739185,3.190033177,1.980740659,-0.458330708,0.879621628,-2.853742366,1.046652422,-0.714391801,-0.979957033,0.06140169,0.840600298,-1.003529521,-1.387974317,0.674069325,-0.265919936,-0.504525945,-0.023228464,0.561902802,1.359660479,0.215781289,0.759721341,-1.166560358,-0.056846902,0.205311952,0.055572912,0.055572912,83.91,0,1
168918,-3.965858716,3.756672057,-2.176718367,0.024103072,-1.859190301,1.200856603,-4.792327865,-7.498578727,-0.112886588,-2.392134478,-1.216661296,1.871026629,0.528712703,0.470502678,-0.145658227,0.943416223,1.788404402,1.11703915,-0.697068882,-0.08977882,1.904564277,0.813179067,1.170802923,0.992972157,-1.166544125,-0.378814763,-0.445830383,0.14896658,0.14896658,19.95,0,1
37567,-4.610221164,-6.048426072,-0.399709532,2.532558971,4.499112006,-1.769453516,-3.40993957,1.192057235,0.241841513,0.118979265,-0.887718884,0.437957904,-0.453453962,0.873597263,0.162983526,-0.502875085,0.379930897,0.785767791,2.356470623,1.845110695,0.692164033,-0.102476646,-0.038974648,-1.609883257,-1.166525443,0.509274796,0.252090291,-0.826141197,-0.826141197,38.9,0,1
131293,0.779853992,-0.286801073,-0.729464689,-0.005835122,0.129725689,-0.617788533,-0.080445132,-0.290994794,-1.159498907,1.232986933,-0.754188693,-0.829636768,0.40622334,-0.048629721,0.841599978,-0.337436993,1.175574312,-1.346335122,3.409101921,0.252792668,0.14581682,0.591411719,0.533924957,0.692573324,-1.16650886,-0.061835554,0.0596684,0.054022015,0.054022015,10,0,1
154005,-0.484395087,1.729707157,0.246661805,3.925108498,1.638960805,3.1686555,0.017616015,1.227545826,-2.532510621,1.404739453,1.142931656,0.704421335,0.631903663,0.838052457,0.674384864,-1.188699097,1.171284465,-1.635460127,0.236718072,0.124060899,-0.006247136,0.146357944,0.265729179,-1.034005514,-1.166369906,0.135727547,0.411270517,0.196966767,0.196966767,11.21,0,1
162971,0.253363519,-0.621219449,0.327110558,-2.968332125,-0.375515645,-0.426355663,-0.23974531,-0.074570138,-1.686017888,0.752659816,-1.697256124,-1.292719078,0.216859732,-0.60073729,-0.957263206,-0.192244789,-0.022744828,0.211976659,-0.815976227,-0.44254909,-0.013784363,0.370219354,0.147645536,0.438322071,-1.166289046,-0.489599559,0.264753549,0.266140354,0.266140354,18.6,0,1
54576,-0.239203427,-0.015397299,1.212931793,-1.083286193,-0.084526058,0.501254462,1.068628118,-0.401499802,-1.722871209,0.971124367,1.869982406,0.397658823,0.360547792,-0.013660644,0.665467816,-2.298921385,0.362707553,0.117107524,-0.111966905,-0.239025091,-0.660393907,-1.109690553,0.302868096,-0.297741093,-1.16621345,0.591448031,-0.305010431,-0.327038863,-0.327038863,118.93,0,1
155855,0.422725888,1.083207204,-0.631943287,1.212306458,0.276205662,-0.815735965,0.905364016,-0.385066692,-0.293982723,-0.208013318,-0.525290495,-0.600827507,-0.08391638,-0.598546699,2.023630507,-0.850088483,1.250830212,1.092679916,2.260185759,0.151803713,0.382745834,1.34472891,-0.059785655,-0.146141387,-1.166109892,0.13275301,0.237889672,0.292978646,0.292978646,51.11,0,1
120419,-0.621917169,0.912946938,1.213080041,-0.429669849,-0.320422341,0.359382504,-0.583681078,-0.479690756,0.467296934,-0.349177195,-1.428621654,0.356705427,1.537744817,-0.466257852,1.19709739,0.920407814,-1.027115673,0.748244348,-0.216564624,-0.207932012,1.129725815,0.936410794,0.040328319,-0.667253466,-1.166091067,0.25458516,-0.123400133,-0.044433201,-0.044433201,2.09,0,1
97403,-0.427236673,0.223538407,1.653428901,-1.370338313,0.116947712,0.104628134,-0.10940152,0.293530986,1.856556652,-1.263709788,1.265582048,-2.18746916,0.841513867,1.290038917,-1.75789154,1.299139131,-0.688858786,0.938861031,-1.555841991,-0.287385889,0.064295115,0.319716692,0.142159337,0.693429014,-1.166065534,0.065493333,0.125594495,0.212506461,0.212506461,15.95,0,1
152048,0.088549178,0.202312793,0.705847655,-0.97385831,0.753788721,0.311618044,0.270865757,0.059273092,0.627237526,-0.334466075,-0.052971927,-0.00842374,-0.691231445,0.014424257,-0.104463819,0.623606903,-1.403784821,1.261463934,-0.055796434,-0.104430978,0.333420436,1.147641509,-0.0740816,0.081931587,-1.166058063,-0.496406815,0.124012605,0.044984826,0.044984826,0.76,0,1
89896,-1.507941977,1.928645088,-0.398529211,-0.460335544,-0.774103459,-1.772861457,0.21559657,0.631708352,-0.235751218,-0.448674165,-0.52708246,0.821413547,0.033822695,0.807019302,-0.65431211,-0.165996098,0.25656675,-0.956536137,-0.432203114,-0.379792016,0.022378525,-0.186284331,0.380586961,0.923737443,-1.166036196,-0.086223282,-0.681524351,-0.117716096,-0.117716096,0.89,0,1
161414,-0.122255608,0.73420947,-0.899494254,-0.593656105,0.918321566,0.916890378,0.00764987,0.848966143,0.202343853,-1.393183065,-0.714942919,-0.400132322,-0.821323634,-0.817530518,0.774560056,-0.004393184,1.305856389,-0.698992221,-1.493968098,-0.341934208,0.149217522,0.429962535,0.265220548,-0.670972412,-1.165950293,0.355479316,0.015979104,0.057550686,0.057550686,27.5,0,1
158641,-0.480952873,0.698292486,1.753443496,3.254043016,0.066956323,0.466264594,-0.019383251,0.212123394,-0.656805416,1.102455036,-1.481511687,-0.745052083,-0.329126288,-0.374066343,-0.272750321,1.307021927,-0.973819854,0.208287924,-1.570136261,-0.334415489,0.13808713,0.426042077,0.39803318,-0.088562597,-1.165903365,-0.256661143,-0.062343554,0.169389739,0.169389739,30.04,0,1
168134,-0.022842961,0.706005326,0.250899078,-0.602494901,0.430184203,-1.060596516,1.297263025,-0.317642182,-0.255712881,-0.662944115,-0.960816079,0.299586894,0.363176376,0.13288168,-0.583266933,-0.131537921,-0.469050798,-0.735875995,-0.0900144,-0.068774234,-0.099466983,-0.266046129,0.254538527,0.051436012,-1.165813029,0.006029816,0.165449306,0.241163161,0.241163161,50.58,0,1
43793,-0.805184434,-0.588521173,1.380636399,-0.093191004,1.219003504,-0.980873421,0.21675026,-0.220102201,0.32669502,-0.478756648,-1.067223651,0.922016751,1.498249084,-0.772508552,-0.915762448,0.037503217,-0.697972884,-0.655898958,-0.164237019,0.343400636,-0.144191441,-0.411165522,0.426492052,-0.089736804,-1.165778578,-0.158722037,-0.003069041,0.034507381,0.034507381,44.99,0,1
119678,-0.264774756,-1.471473856,-1.442192146,-1.422083859,2.206941677,-2.911369357,0.384731562,-0.672646623,-0.993019207,0.854255124,-1.25835365,-1.800506061,-1.901954372,0.600716676,-0.972481575,-0.049370556,0.39516889,-1.454201326,0.37804457,0.224338055,0.782871026,2.016428132,0.157192151,0.033703034,-1.165757989,-0.085055567,0.061333788,0.121352127,0.121352127,10,0,1
139326,-0.300301215,0.484581623,1.877654745,-0.228184163,-0.310834777,-0.23325745,-0.197582553,0.045995797,0.331647892,-0.419545051,-0.695107586,0.555379519,1.592663473,-0.597635629,1.17610353,0.662148927,-0.902557028,0.469631577,-0.446875218,-0.023234372,0.409336445,1.289229628,-0.038458961,0.056998074,-1.165745249,0.250657402,0.131449839,0.230076838,0.230076838,1.7,0,1
117872,-1.055271743,-0.153044282,0.644474891,-0.061837575,-0.208329671,-0.290226013,0.037275987,-0.942903684,0.863819282,-0.158528392,-1.379941627,-0.161846809,-0.113500916,-0.360381293,0.181312212,0.225752536,-0.490838303,0.35237129,0.160132935,-0.84679244,0.972196266,1.144885766,0.699080211,-0.046955395,-1.165642952,0.535347357,0.328681556,0.101349745,0.101349745,69.99,0,1
126769,-0.464462405,-0.46487676,2.192480319,0.940905403,-0.598754231,0.607328071,-0.662352345,0.492173735,1.806762455,-0.842615892,-2.212751237,0.318137095,-0.563041511,-1.221544567,-2.110634469,-0.277304296,-0.13172575,0.33474005,-0.468669733,-0.086572432,0.350033146,1.349556944,0.192784106,-0.006379028,-1.165625519,-0.68512716,0.373735204,0.305891841,0.305891841,59,0,1
73471,-0.039825436,0.474134906,1.608330608,1.436213223,0.018598538,0.938750456,0.166595846,0.007280667,1.068692257,-0.042700725,-1.3714188,0.935296011,0.559288578,-1.242398123,-1.742527218,-1.517131509,0.646811965,-1.122113723,0.988631228,-0.071162491,-0.276210273,-0.123556931,0.193360588,-0.260146508,-1.165543195,-0.678891661,-0.129123077,-0.041609015,-0.041609015,7.98,0,1
146081,-1.353202048,2.002695939,-1.334159095,-0.496201972,0.245076872,-0.26927209,-1.096576063,-5.433697055,-0.655895832,-1.283806756,-1.383391929,0.546215168,-0.737673287,1.227953888,-1.135865137,-0.308135496,0.161573285,-0.669153522,-0.386709474,0.939539164,-2.339577993,1.429988368,0.417615108,0.004260733,-1.165359101,0.256164718,-0.433860004,0.028668716,0.028668716,11.99,0,1
63062,-0.705352621,0.691769652,1.07907634,0.092857362,-0.539199041,-1.119084439,0.415134389,0.263524543,-0.158415723,-0.965710663,-0.472338336,1.197434784,0.937140993,-0.078818109,-1.131097938,-0.121625678,-0.018951393,-0.861121336,-0.607098489,-0.119910653,0.020449968,-0.011547429,0.385091997,0.945688994,-1.165326731,-0.203389551,0.074076005,0.151699072,0.151699072,49.94,0,1
159594,-0.224948475,0.183260043,1.443311558,-0.134915414,-0.444296775,-0.336473408,-0.381056305,0.062950935,0.777997948,-0.162883938,-1.071623784,-0.172710028,0.311128926,-0.419490127,1.295271911,0.878157857,-0.97767764,0.739279813,-0.389741073,-0.16754436,0.367348831,1.095613492,0.15009222,-0.085929654,-1.165267426,0.235880888,-0.097858954,0.161244344,0.161244344,7.56,0,1
159150,-1.19882197,1.606365512,-1.083671052,-0.531017188,-0.805512026,0.346340198,-0.520314714,-1.981454526,-0.582186406,-1.479796309,0.017461557,1.8492331,0.704953006,1.03767067,-1.494579618,-0.036394623,-0.043843878,0.173360811,0.880551915,0.255175199,-1.138190853,0.792568779,0.376706318,-0.303321059,-1.165239328,-0.241429665,-0.077312768,0.116649311,0.116649311,128.3,0,1
117418,-1.233010136,-0.730654159,-2.506319644,-1.665826626,1.685087284,-2.002240635,1.323856789,0.07058797,-0.592599994,-0.599677702,0.274828317,0.486695052,-0.868262234,1.334769626,-2.179413385,0.068465149,-0.710683604,-0.152501197,-0.987079428,0.334394677,0.710910019,1.352450858,0.363864725,0.873136946,-1.165197411,1.03893309,0.229990561,0.103436984,0.103436984,158,0,1
50216,-0.227909561,-0.163554673,1.844216763,-0.526265515,-0.801919615,-0.195413496,-0.353251707,0.116451753,-0.685227492,0.246847455,-1.317925837,-0.279393618,0.795955317,-0.49871488,0.623999936,-0.506390397,-0.976729127,2.15761582,-2.027671501,-0.440423583,0.095180939,0.692224812,0.198188402,-0.008965192,-1.165081392,-0.579830123,0.302443521,0.266723933,0.266723933,49.5,0,1
138356,-1.210486813,-7.386437413,-2.071209965,-0.422784388,-3.412370068,1.154620576,0.241065268,-0.190925004,-1.108825013,0.893632765,0.337481376,-0.262264153,1.215405343,-0.298450143,0.635931625,0.988923644,-0.46033816,1.823456761,-0.816769471,3.298453336,1.19152002,-0.21327805,-1.326040386,0.268968197,-1.16493822,-0.327872819,-0.273422266,0.277182667,0.277182667,1799.15,0,1
121914,-3.470025446,-3.225755819,0.72227866,-0.476087849,3.704628863,-2.035745816,-1.989997856,0.111359975,0.657126222,0.140356319,0.257094471,0.189855118,-0.705528758,0.244164988,0.123626509,1.40141873,-1.460516119,0.405158325,-0.154831089,-1.467398151,-0.483697816,-0.624565286,-0.893105628,0.313784892,-1.164879745,0.074693427,0.615293464,0.025784664,0.025784664,97.75,0,1
157905,-0.051635264,0.980502906,-2.27477364,-0.53286804,0.949273409,-1.118349037,1.564981701,0.083909952,-0.808270301,-0.085260705,0.214571836,0.044899001,-1.464896108,1.51398108,-1.528592337,-0.449187892,-0.345523466,0.222036585,-0.002780681,-0.118846908,0.591864479,1.626047881,0.204959343,0.817311779,-1.164854613,0.335357325,0.334548097,0.321496488,0.321496488,88.21,0,1
153528,-0.033075998,1.021056573,-2.256081345,-0.541237141,0.993195024,-1.133214052,1.53550263,0.079713954,-0.824661544,-0.07928869,0.238088773,0.120973034,-1.329313862,1.485465989,-1.544442495,-0.458011785,-0.352492188,0.200681146,-0.000933857,-0.134582285,0.586840764,1.638095675,0.176919637,0.822431717,-1.164809798,0.335253527,0.339354763,0.320976037,0.320976037,76.99,0,1
143030,-0.422021087,0.372178906,0.37104709,-0.707456796,-0.66299046,1.117387289,1.070830024,0.144437135,0.288020936,-1.12087895,0.418639923,0.075458083,-0.049985353,-1.437860999,-0.210104984,1.454044098,-0.346749378,1.451989944,-0.159955754,-0.025666237,0.095628461,0.316293552,0.2139866,0.111044399,-1.164684582,0.185744839,0.187921992,0.184793179,0.184793179,264.94,0,1
24430,-1.258770477,1.011807755,1.134976454,-1.716025594,0.025042884,-1.145037232,1.170804347,-0.805517221,2.517915689,0.295366557,0.622316192,-2.440377275,1.871217206,0.562634293,-0.797715812,0.685925029,-0.642989539,-0.336306008,-1.910317821,0.032569062,-0.295434888,-0.087036735,0.20656923,0.362216314,-1.16466763,0.273268868,-0.315071618,0.040467224,0.040467224,49.08,0,1
132277,-0.536177101,-0.337823339,0.735568869,-2.997882927,-0.560791154,0.314722581,-0.819284674,0.69877103,-0.401338468,-0.610608609,-0.227551816,0.858105557,1.155814087,-0.239569263,-0.621350942,-0.438935778,-0.971332955,2.206788796,-0.826126274,-0.502968578,-0.108156848,0.006761879,0.169998821,0.104202963,-1.164551155,0.29843428,0.082004902,0.130403251,0.130403251,27,0,1
159973,-0.697755505,-0.933522328,-0.770792561,2.142927128,2.86751001,0.419194418,-0.266154801,0.406569927,-0.699338336,0.645395582,0.507654343,0.073625495,-1.236251153,1.201871275,0.786946023,-2.260583091,1.153761629,-0.494163064,1.944901632,0.443515398,0.470671247,1.174777216,0.360901195,-1.634511808,-1.16448647,-0.157158507,0.318199576,0.295616854,0.295616854,48.84,0,1
124250,0.200504876,0.566679305,1.645358413,0.905617106,-0.385231115,0.843058125,-0.405087549,0.288154443,-0.007544937,0.014561814,1.036668981,1.150807534,1.24498742,-0.160941499,1.324721029,-0.528750736,-0.035888601,1.174024047,2.665571711,0.307601312,0.263791504,1.016269621,0.034947424,0.815330094,-1.164458474,-0.116085122,0.329659437,0.24104403,0.24104403,5.33,0,1
116718,-0.215350268,0.448418047,1.133534126,-0.322959537,0.020722572,-0.581180168,0.03072318,0.053292808,0.599272986,-1.324431195,-0.497858985,0.401330583,1.022671403,-1.729694504,0.758246813,0.495965507,0.395413962,0.744958452,-0.121866433,0.08359373,0.167915368,0.633569163,0.10193943,-0.081124377,-1.164400079,-0.135616856,0.2800637,0.276962269,0.276962269,19.99,0,1
67808,-0.315078604,1.274080829,0.651319386,4.310447443,0.94276968,0.277408038,0.968198544,-0.310207919,-2.076947337,2.457164671,0.847304192,-0.137101691,0.157791158,0.428111413,0.171774747,-0.080317928,-0.345374645,0.465688528,1.32844776,0.208850191,0.110451446,0.650781999,-0.035582813,0.030488025,-1.164376077,0.149296606,0.131767024,0.11184569,0.11184569,67.77,0,1
121670,-1.293569262,-0.880726467,0.239337658,-0.379197265,-0.768421127,2.371245389,1.705480523,0.246938847,0.312897615,-0.983108292,-0.298517482,-0.234605257,-0.472476382,0.039768279,1.659672427,-0.536682721,0.324306212,-1.461092119,-2.086553942,-0.252590458,0.400369042,1.415225337,0.412056515,-1.413751756,-1.164284258,0.372175035,0.374317046,0.109085038,0.109085038,520.2,0,1
147209,0.082484269,0.493236616,-0.81207523,-0.649373875,0.241704488,0.490113409,-0.06201905,0.727194932,0.272581495,-1.092592083,-0.230652323,-0.021135886,-0.530112182,-0.841716578,-0.422486285,1.593501891,-0.249051517,1.274485395,0.082211656,-0.1034603,-0.12124097,-0.625633647,0.446548398,-0.505754548,-1.164201093,0.007782222,-0.100092718,-0.019398194,-0.019398194,79.8,0,1
123752,-0.167684884,-0.80981232,1.518885999,-1.799959708,-2.292420897,0.158262178,-0.676186964,0.02123295,-1.167306244,1.244639443,-1.437738935,-2.299197466,-1.44951731,-0.547324343,0.857862263,-0.371829319,0.692662407,0.8221341,0.527292102,-0.50157917,-0.02571803,0.417991156,0.068214987,-0.071956232,-1.164157687,-0.142443853,0.110876084,0.146203816,0.146203816,141,0,1
